date,match_number,city,team_1,team_2,team_1_runs.total,team_2_runs.total,match_winner,player_of_match,team_1_over,team_2_over,toss_winner,toss_decision,team_1_runs.extras,team_2_runs.extras,team_1_extras.legbyes,team_2_extras.legbyes,team_1_extras.wides,team_2_extras.wides,team_1_extras.byes,team_2_extras.byes,team_1_extras.noballs,team_2_extras.noballs,officials_match_referees,officials_reserve_umpires,officials_tv_umpires,officials_umpires_1,officials_umpires_2,outcome_by_wickets,season,venue,outcome_by_runs,event_stage,outcome_method,match_extras,match_legbyes,match_wides,match_byes,match_noballs,match_4's,match_6's
2021-04-14,6,Chennai,Royal Challengers Bangalore,Sunrisers Hyderabad,149.0,143.0,Royal Challengers Bangalore,GJ Maxwell,19.0,19.0,Sunrisers Hyderabad,field,10.0,12.0,3.0,2.0,7.0,4.0,0.0,4.0,0.0,2.0,V Narayan Kutty,Tapan Sharma,C Shamshuddin,Nitin Menon,UV Gandhe,,2021,MAChidambaramStadium,6.0,group_stage,regular,22.0,5.0,11.0,4.0,2.0,25.0,8.0
2021-04-15,7,Mumbai,Delhi Capitals,Rajasthan Royals,147.0,150.0,Rajasthan Royals,JD Unadkat,19.0,19.0,Rajasthan Royals,field,5.0,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,Shakti Singh,J Madanagopal,AK Chaudhary,S Ravi,VK Sharma,3.0,2021,WankhedeStadium,,group_stage,regular,8.0,2.0,6.0,0.0,0.0,32.0,7.0
2021-04-16,8,Mumbai,Punjab Kings,Chennai Super Kings,106.0,107.0,Chennai Super Kings,DL Chahar,19.0,15.0,Chennai Super Kings,field,4.0,7.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,Prakash Bhatt,Navdeep Singh,VK Sharma,AK Chaudhary,AY Dandekar,6.0,2021,WankhedeStadium,,group_stage,regular,11.0,5.0,6.0,0.0,0.0,23.0,4.0
2021-04-17,9,Chennai,Mumbai Indians,Sunrisers Hyderabad,150.0,137.0,Mumbai Indians,KA Pollard,19.0,19.0,Mumbai Indians,bat,11.0,5.0,6.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,S Chaturvedi,Tapan Sharma,KN Ananthapadmanabhan,CB Gaffaney,K Srinivasan,,2021,MAChidambaramStadium,13.0,group_stage,regular,16.0,9.0,6.0,0.0,1.0,17.0,14.0
2021-04-18,10,Chennai,Royal Challengers Bangalore,Kolkata Knight Riders,204.0,166.0,Royal Challengers Bangalore,AB de Villiers,19.0,19.0,Royal Challengers Bangalore,bat,8.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,V Narayan Kutty,K Srinivasan,CB Gaffaney,C Shamshuddin,Nitin Menon,,2021,MAChidambaramStadium,38.0,group_stage,regular,12.0,0.0,9.0,0.0,3.0,36.0,16.0
2021-04-18,11,Mumbai,Punjab Kings,Delhi Capitals,195.0,198.0,Delhi Capitals,S Dhawan,19.0,18.0,Delhi Capitals,field,8.0,11.0,6.0,2.0,0.0,6.0,0.0,0.0,2.0,3.0,M Nayyar,J Madanagopal,S Ravi,AK Chaudhary,PR Reiffel,6.0,2021,WankhedeStadium,,group_stage,regular,19.0,8.0,6.0,0.0,5.0,38.0,16.0
2021-04-19,12,Mumbai,Chennai Super Kings,Rajasthan Royals,188.0,143.0,Chennai Super Kings,MM Ali,19.0,19.0,Rajasthan Royals,field,14.0,13.0,4.0,3.0,8.0,8.0,1.0,1.0,1.0,1.0,Prakash Bhatt,Navdeep Singh,YC Barde,PR Reiffel,VK Sharma,,2021,WankhedeStadium,45.0,group_stage,regular,27.0,7.0,16.0,2.0,2.0,22.0,16.0
2021-04-20,13,Chennai,Mumbai Indians,Delhi Capitals,137.0,138.0,Delhi Capitals,A Mishra,19.0,19.0,Mumbai Indians,bat,5.0,10.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,V Narayan Kutty,Tapan Sharma,UV Gandhe,C Shamshuddin,CB Gaffaney,6.0,2021,MAChidambaramStadium,,group_stage,regular,15.0,8.0,4.0,0.0,3.0,24.0,5.0
2021-04-21,14,Chennai,Punjab Kings,Sunrisers Hyderabad,120.0,121.0,Sunrisers Hyderabad,JM Bairstow,19.0,18.0,Punjab Kings,bat,11.0,5.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,0.0,S Chaturvedi,HAS Khalid,KN Ananthapadmanabhan,K Srinivasan,Nitin Menon,9.0,2021,MAChidambaramStadium,,group_stage,regular,16.0,1.0,5.0,9.0,1.0,13.0,6.0
2021-04-21,15,Mumbai,Chennai Super Kings,Kolkata Knight Riders,220.0,202.0,Chennai Super Kings,F du Plessis,19.0,19.0,Kolkata Knight Riders,field,13.0,14.0,0.0,2.0,10.0,7.0,0.0,4.0,3.0,1.0,Shakti Singh,YC Barde,AK Chaudhary,AY Dandekar,PR Reiffel,,2021,WankhedeStadium,18.0,group_stage,regular,27.0,2.0,17.0,4.0,4.0,35.0,26.0
2021-04-22,16,Mumbai,Rajasthan Royals,Royal Challengers Bangalore,177.0,181.0,Royal Challengers Bangalore,D Padikkal,19.0,16.0,Royal Challengers Bangalore,field,13.0,8.0,0.0,1.0,8.0,6.0,5.0,1.0,0.0,0.0,Shakti Singh,AY Dandekar,VK Sharma,J Madanagopal,S Ravi,10.0,2021,WankhedeStadium,,group_stage,regular,21.0,1.0,14.0,6.0,0.0,35.0,16.0
2021-04-23,17,Chennai,Mumbai Indians,Punjab Kings,131.0,132.0,Punjab Kings,KL Rahul,19.0,17.0,Punjab Kings,field,6.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,V Narayan Kutty,UV Gandhe,HAS Khalid,C Shamshuddin,Nitin Menon,9.0,2021,MAChidambaramStadium,,group_stage,regular,10.0,0.0,5.0,4.0,1.0,20.0,10.0
2021-04-24,18,Mumbai,Kolkata Knight Riders,Rajasthan Royals,133.0,134.0,Rajasthan Royals,CH Morris,19.0,18.0,Rajasthan Royals,field,9.0,14.0,1.0,7.0,5.0,6.0,2.0,0.0,1.0,1.0,M Nayyar,YC Barde,PR Reiffel,Navdeep Singh,S Ravi,6.0,2021,WankhedeStadium,,group_stage,regular,23.0,8.0,11.0,2.0,2.0,22.0,7.0
2021-04-25,19,Mumbai,Chennai Super Kings,Royal Challengers Bangalore,191.0,122.0,Chennai Super Kings,RA Jadeja,19.0,19.0,Chennai Super Kings,bat,6.0,8.0,1.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,Shakti Singh,J Madanagopal,Navdeep Singh,AK Chaudhary,VK Sharma,,2021,WankhedeStadium,69.0,group_stage,regular,14.0,4.0,8.0,0.0,2.0,25.0,15.0
2021-04-25,20,Chennai,Delhi Capitals,Sunrisers Hyderabad,159.0,159.0,tie,PP Shaw,19.0,19.0,Delhi Capitals,bat,4.0,9.0,0.0,2.0,2.0,5.0,1.0,2.0,1.0,0.0,S Chaturvedi,K Srinivasan,Tapan Sharma,CB Gaffaney,KN Ananthapadmanabhan,,2021,MAChidambaramStadium,,group_stage,regular,13.0,2.0,7.0,3.0,1.0,31.0,8.0
2021-04-26,21,Ahmedabad,Punjab Kings,Kolkata Knight Riders,123.0,126.0,Kolkata Knight Riders,EJG Morgan,19.0,16.0,Kolkata Knight Riders,field,5.0,7.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,Prakash Bhatt,AY Dandekar,S Ravi,PR Reiffel,YC Barde,5.0,2021,NarendraModiStadium,,group_stage,regular,12.0,7.0,5.0,0.0,0.0,22.0,10.0
2021-04-27,22,Ahmedabad,Royal Challengers Bangalore,Delhi Capitals,171.0,170.0,Royal Challengers Bangalore,AB de Villiers,19.0,19.0,Delhi Capitals,field,2.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,M Nayyar,J Madanagopal,AK Chaudhary,S Ravi,VK Sharma,,2021,NarendraModiStadium,1.0,group_stage,regular,8.0,4.0,4.0,0.0,0.0,25.0,13.0
2021-04-28,23,Delhi,Sunrisers Hyderabad,Chennai Super Kings,171.0,173.0,Chennai Super Kings,RD Gaikwad,19.0,18.0,Sunrisers Hyderabad,bat,8.0,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,J Srinath,UV Gandhe,KN Ananthapadmanabhan,C Shamshuddin,CK Nandan,7.0,2021,ArunJaitleyStadium,,group_stage,regular,11.0,2.0,9.0,0.0,0.0,39.0,6.0
2021-04-29,24,Delhi,Rajasthan Royals,Mumbai Indians,171.0,172.0,Mumbai Indians,Q de Kock,19.0,18.0,Mumbai Indians,field,6.0,17.0,2.0,15.0,3.0,2.0,0.0,0.0,1.0,0.0,V Narayan Kutty,Tapan Sharma,C Shamshuddin,CB Gaffaney,KN Ananthapadmanabhan,7.0,2021,ArunJaitleyStadium,,group_stage,regular,23.0,17.0,5.0,0.0,1.0,27.0,13.0
2021-04-29,25,Ahmedabad,Kolkata Knight Riders,Delhi Capitals,154.0,156.0,Delhi Capitals,PP Shaw,19.0,16.0,Delhi Capitals,field,7.0,6.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,Prakash Bhatt,Navdeep Singh,AY Dandekar,AK Chaudhary,YC Barde,7.0,2021,NarendraModiStadium,,group_stage,regular,13.0,6.0,5.0,1.0,1.0,28.0,12.0
2021-04-30,26,Ahmedabad,Punjab Kings,Royal Challengers Bangalore,179.0,145.0,Punjab Kings,Harpreet Brar,19.0,19.0,Royal Challengers Bangalore,field,5.0,11.0,1.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,Shakti Singh,YC Barde,J Madanagopal,S Ravi,VK Sharma,,2021,NarendraModiStadium,34.0,group_stage,regular,16.0,9.0,7.0,0.0,0.0,25.0,15.0
2021-05-01,27,Delhi,Chennai Super Kings,Mumbai Indians,218.0,219.0,Mumbai Indians,KA Pollard,19.0,19.0,Mumbai Indians,field,10.0,8.0,2.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,J Srinath,K Srinivasan,CB Gaffaney,KN Ananthapadmanabhan,CK Nandan,4.0,2021,ArunJaitleyStadium,,group_stage,regular,18.0,2.0,15.0,0.0,1.0,30.0,30.0
2021-05-02,28,Delhi,Rajasthan Royals,Sunrisers Hyderabad,220.0,165.0,Rajasthan Royals,JC Buttler,19.0,19.0,Sunrisers Hyderabad,field,14.0,8.0,5.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,S Chaturvedi,HAS Khalid,UV Gandhe,C Shamshuddin,CB Gaffaney,,2021,ArunJaitleyStadium,55.0,group_stage,regular,22.0,6.0,15.0,0.0,1.0,30.0,19.0
2021-05-02,29,Ahmedabad,Punjab Kings,Delhi Capitals,166.0,167.0,Delhi Capitals,MA Agarwal,19.0,17.0,Delhi Capitals,field,5.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,Shakti Singh,Navdeep Singh,J Madanagopal,AK Chaudhary,AY Dandekar,7.0,2021,NarendraModiStadium,,group_stage,regular,10.0,4.0,6.0,0.0,0.0,23.0,15.0
2021-09-19,30,Dubai,Chennai Super Kings,Mumbai Indians,156.0,136.0,Chennai Super Kings,RD Gaikwad,19.0,19.0,Chennai Super Kings,bat,11.0,4.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,J Srinath,AY Dandekar,AK Chaudhary,Nitin Menon,RK Illingworth,,2021,DubaiInternationalCricketStadium,20.0,group_stage,regular,15.0,3.0,12.0,0.0,0.0,23.0,10.0
2021-09-20,31,Abu Dhabi,Royal Challengers Bangalore,Kolkata Knight Riders,92.0,94.0,Kolkata Knight Riders,CV Varun,18.0,9.0,Royal Challengers Bangalore,bat,6.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,V Narayan Kutty,UV Gandhe,VK Sharma,CB Gaffaney,S Ravi,9.0,2021,ZayedCricketStadium,,group_stage,regular,11.0,2.0,5.0,0.0,4.0,21.0,2.0
2021-09-21,32,Dubai,Rajasthan Royals,Punjab Kings,185.0,183.0,Rajasthan Royals,Kartik Tyagi,19.0,19.0,Punjab Kings,field,9.0,9.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,Prakash Bhatt,YC Barde,KN Ananthapadmanabhan,AK Chaudhary,MA Gough,,2021,DubaiInternationalCricketStadium,2.0,group_stage,regular,18.0,4.0,13.0,0.0,1.0,32.0,15.0
2021-09-22,33,Dubai,Sunrisers Hyderabad,Delhi Capitals,134.0,139.0,Delhi Capitals,A Nortje,19.0,17.0,Sunrisers Hyderabad,bat,13.0,4.0,6.0,0.0,3.0,4.0,1.0,0.0,3.0,0.0,M Nayyar,K Srinivasan,J Madanagopal,KN Ananthapadmanabhan,RK Illingworth,8.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,17.0,6.0,7.0,1.0,3.0,22.0,9.0
2021-09-23,34,Abu Dhabi,Mumbai Indians,Kolkata Knight Riders,155.0,159.0,Kolkata Knight Riders,SP Narine,19.0,15.0,Kolkata Knight Riders,field,9.0,7.0,1.0,1.0,6.0,6.0,0.0,0.0,2.0,0.0,V Narayan Kutty,Tapan Sharma,CB Gaffaney,S Ravi,VK Sharma,7.0,2021,ZayedCricketStadium,,group_stage,regular,16.0,2.0,12.0,0.0,2.0,25.0,14.0
2021-09-24,35,Sharjah,Royal Challengers Bangalore,Chennai Super Kings,156.0,157.0,Chennai Super Kings,DJ Bravo,19.0,18.0,Chennai Super Kings,field,5.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,J Srinath,Navdeep Singh,MA Gough,AK Chaudhary,Nitin Menon,6.0,2021,SharjahCricketStadium,,group_stage,regular,10.0,4.0,4.0,0.0,2.0,24.0,13.0
2021-09-25,36,Abu Dhabi,Delhi Capitals,Rajasthan Royals,154.0,121.0,Delhi Capitals,SS Iyer,19.0,19.0,Rajasthan Royals,field,9.0,6.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,V Narayan Kutty,Tapan Sharma,S Ravi,CB Gaffaney,UV Gandhe,,2021,ZayedCricketStadium,33.0,group_stage,regular,15.0,2.0,11.0,2.0,0.0,18.0,5.0
2021-09-25,37,Sharjah,Punjab Kings,Sunrisers Hyderabad,125.0,120.0,Punjab Kings,JO Holder,19.0,19.0,Sunrisers Hyderabad,field,7.0,7.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,Prakash Bhatt,J Madanagopal,KN Ananthapadmanabhan,RK Illingworth,YC Barde,,2021,SharjahCricketStadium,5.0,group_stage,regular,14.0,5.0,7.0,2.0,0.0,10.0,7.0
2021-09-26,38,Abu Dhabi,Kolkata Knight Riders,Chennai Super Kings,171.0,172.0,Chennai Super Kings,RA Jadeja,19.0,19.0,Kolkata Knight Riders,bat,8.0,5.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,V Narayan Kutty,UV Gandhe,VK Sharma,CB Gaffaney,Tapan Sharma,2.0,2021,ZayedCricketStadium,,group_stage,regular,13.0,3.0,7.0,1.0,2.0,32.0,10.0
2021-09-26,39,Dubai,Royal Challengers Bangalore,Mumbai Indians,165.0,111.0,Royal Challengers Bangalore,GJ Maxwell,19.0,18.0,Mumbai Indians,field,11.0,7.0,4.0,2.0,6.0,4.0,0.0,0.0,1.0,1.0,M Nayyar,HAS Khalid,Nitin Menon,AK Chaudhary,MA Gough,,2021,DubaiInternationalCricketStadium,54.0,group_stage,regular,18.0,6.0,10.0,0.0,2.0,23.0,10.0
2021-09-27,40,Dubai,Rajasthan Royals,Sunrisers Hyderabad,164.0,167.0,Sunrisers Hyderabad,JJ Roy,19.0,18.0,Rajasthan Royals,bat,7.0,17.0,3.0,4.0,3.0,9.0,1.0,4.0,0.0,0.0,J Srinath,AY Dandekar,RK Illingworth,KN Ananthapadmanabhan,Navdeep Singh,7.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,24.0,7.0,12.0,5.0,0.0,30.0,9.0
2021-09-28,41,Sharjah,Delhi Capitals,Kolkata Knight Riders,127.0,130.0,Kolkata Knight Riders,SP Narine,19.0,18.0,Kolkata Knight Riders,field,6.0,5.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,Prakash Bhatt,YC Barde,AK Chaudhary,Nitin Menon,HAS Khalid,3.0,2021,SharjahCricketStadium,,group_stage,regular,11.0,3.0,6.0,1.0,1.0,22.0,7.0
2021-09-28,42,Abu Dhabi,Punjab Kings,Mumbai Indians,135.0,137.0,Mumbai Indians,KA Pollard,19.0,18.0,Mumbai Indians,field,6.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,V Narayan Kutty,Tapan Sharma,UV Gandhe,S Ravi,VK Sharma,6.0,2021,ZayedCricketStadium,,group_stage,regular,8.0,2.0,4.0,1.0,1.0,22.0,6.0
2021-09-29,43,Dubai,Rajasthan Royals,Royal Challengers Bangalore,149.0,153.0,Royal Challengers Bangalore,YS Chahal,19.0,17.0,Royal Challengers Bangalore,field,4.0,8.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,M Nayyar,K Srinivasan,RK Illingworth,AY Dandekar,KN Ananthapadmanabhan,7.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,12.0,3.0,9.0,0.0,0.0,28.0,9.0
2021-09-30,44,Sharjah,Sunrisers Hyderabad,Chennai Super Kings,134.0,139.0,Chennai Super Kings,JR Hazlewood,19.0,19.0,Chennai Super Kings,field,10.0,3.0,5.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,Prakash Bhatt,HAS Khalid,MA Gough,Nitin Menon,YC Barde,6.0,2021,SharjahCricketStadium,,group_stage,regular,13.0,5.0,7.0,0.0,1.0,18.0,10.0
2021-10-01,45,Dubai,Kolkata Knight Riders,Punjab Kings,165.0,168.0,Punjab Kings,KL Rahul,19.0,19.0,Punjab Kings,field,8.0,6.0,1.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,M Nayyar,J Madanagopal,AY Dandekar,KN Ananthapadmanabhan,RK Illingworth,5.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,14.0,3.0,7.0,3.0,1.0,23.0,13.0
2021-10-02,46,Sharjah,Mumbai Indians,Delhi Capitals,129.0,132.0,Delhi Capitals,AR Patel,19.0,19.0,Delhi Capitals,field,6.0,6.0,0.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,J Srinath,Navdeep Singh,Nitin Menon,AK Chaudhary,MA Gough,4.0,2021,SharjahCricketStadium,,group_stage,regular,12.0,2.0,9.0,0.0,1.0,18.0,9.0
2021-10-02,47,Abu Dhabi,Chennai Super Kings,Rajasthan Royals,189.0,190.0,Rajasthan Royals,RD Gaikwad,19.0,17.0,Rajasthan Royals,field,5.0,7.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,V Narayan Kutty,UV Gandhe,Tapan Sharma,CB Gaffaney,VK Sharma,7.0,2021,ZayedCricketStadium,,group_stage,regular,12.0,1.0,9.0,0.0,2.0,33.0,18.0
2021-10-03,48,Sharjah,Royal Challengers Bangalore,Punjab Kings,164.0,158.0,Royal Challengers Bangalore,GJ Maxwell,19.0,19.0,Royal Challengers Bangalore,bat,10.0,8.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,Prakash Bhatt,YC Barde,K Srinivasan,KN Ananthapadmanabhan,RK Illingworth,,2021,SharjahCricketStadium,6.0,group_stage,regular,18.0,7.0,10.0,0.0,1.0,20.0,17.0
2021-10-03,49,Dubai,Sunrisers Hyderabad,Kolkata Knight Riders,115.0,119.0,Kolkata Knight Riders,Shubman Gill,19.0,19.0,Sunrisers Hyderabad,bat,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,M Nayyar,HAS Khalid,Navdeep Singh,J Madanagopal,MA Gough,6.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,5.0,2.0,2.0,0.0,1.0,25.0,4.0
2021-10-04,50,Dubai,Chennai Super Kings,Delhi Capitals,136.0,139.0,Delhi Capitals,AR Patel,19.0,19.0,Delhi Capitals,field,15.0,8.0,5.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,J Srinath,AY Dandekar,HAS Khalid,AK Chaudhary,Nitin Menon,3.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,23.0,6.0,17.0,0.0,0.0,22.0,6.0
2021-10-05,51,Sharjah,Rajasthan Royals,Mumbai Indians,90.0,94.0,Mumbai Indians,NM Coulter-Nile,19.0,8.0,Mumbai Indians,field,3.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,Prakash Bhatt,K Srinivasan,J Madanagopal,AK Chaudhary,MA Gough,8.0,2021,SharjahCricketStadium,,group_stage,regular,7.0,1.0,3.0,0.0,3.0,16.0,7.0
2021-10-06,52,Abu Dhabi,Sunrisers Hyderabad,Royal Challengers Bangalore,141.0,137.0,Sunrisers Hyderabad,KS Williamson,19.0,19.0,Royal Challengers Bangalore,field,4.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,V Narayan Kutty,Tapan Sharma,CB Gaffaney,S Ravi,UV Gandhe,,2021,ZayedCricketStadium,4.0,group_stage,regular,7.0,1.0,5.0,0.0,1.0,26.0,6.0
2021-10-07,53,Dubai,Chennai Super Kings,Punjab Kings,134.0,139.0,Punjab Kings,KL Rahul,19.0,12.0,Punjab Kings,field,9.0,5.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,J Srinath,J Madanagopal,AY Dandekar,K Srinivasan,RK Illingworth,6.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,14.0,0.0,13.0,1.0,0.0,22.0,12.0
2021-10-07,54,Sharjah,Kolkata Knight Riders,Rajasthan Royals,171.0,85.0,Kolkata Knight Riders,Shivam Mavi,19.0,16.0,Rajasthan Royals,field,17.0,1.0,3.0,0.0,9.0,0.0,5.0,1.0,0.0,0.0,M Nayyar,Navdeep Singh,YC Barde,MA Gough,HAS Khalid,,2021,SharjahCricketStadium,86.0,group_stage,regular,18.0,3.0,9.0,6.0,0.0,19.0,11.0
2021-10-08,55,Abu Dhabi,Mumbai Indians,Sunrisers Hyderabad,235.0,193.0,Mumbai Indians,Ishan Kishan,19.0,19.0,Mumbai Indians,bat,11.0,10.0,1.0,2.0,9.0,7.0,1.0,0.0,0.0,1.0,V Narayan Kutty,UV Gandhe,,Tapan Sharma,VK Sharma,,2021,ZayedCricketStadium,42.0,group_stage,regular,21.0,3.0,16.0,1.0,1.0,51.0,12.0
2021-10-08,56,Dubai,Delhi Capitals,Royal Challengers Bangalore,164.0,166.0,Royal Challengers Bangalore,KS Bharat,19.0,19.0,Royal Challengers Bangalore,field,9.0,7.0,3.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,Prakash Bhatt,Navdeep Singh,K Srinivasan,KN Ananthapadmanabhan,Nitin Menon,7.0,2021,DubaiInternationalCricketStadium,,group_stage,regular,16.0,5.0,10.0,0.0,1.0,25.0,11.0
2021-10-10,56,Dubai,Delhi Capitals,Chennai Super Kings,,,Chennai Super Kings,RD Gaikwad,,,Chennai Super Kings,field,,,,,,,,,,,J Srinath,KN Ananthapadmanabhan,MA Gough,Nitin Menon,RK Illingworth,4.0,2021,DubaiInternationalCricketStadium,,Qualifier 1,regular,,,,,,,
2021-10-10,57,,,,172.0,173.0,,,19.0,19.0,,,6.0,4.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,10.0,1.0,9.0,0.0,0.0,32.0,11.0
2021-10-11,57,Sharjah,Royal Challengers Bangalore,Kolkata Knight Riders,,,Kolkata Knight Riders,SP Narine,,,Royal Challengers Bangalore,bat,,,,,,,,,,,M Nayyar,S Ravi,AK Chaudhary,CB Gaffaney,VK Sharma,4.0,2021,SharjahCricketStadium,,Eliminator,regular,,,,,,,
2021-10-11,58,,,,138.0,139.0,,,19.0,19.0,,,13.0,5.0,6.0,2.0,4.0,3.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,18.0,8.0,7.0,1.0,2.0,20.0,5.0
2021-10-13,58,Sharjah,Delhi Capitals,Kolkata Knight Riders,,,Kolkata Knight Riders,VR Iyer,,,Kolkata Knight Riders,field,,,,,,,,,,,M Nayyar,AK Chaudhary,CB Gaffaney,KN Ananthapadmanabhan,MA Gough,3.0,2021,SharjahCricketStadium,,Qualifier 2,regular,,,,,,,
2021-10-13,59,,,,135.0,136.0,,,19.0,19.0,,,6.0,10.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,16.0,2.0,13.0,0.0,1.0,11.0,12.0
2021-10-15,59,Dubai,Chennai Super Kings,Kolkata Knight Riders,,,Chennai Super Kings,F du Plessis,,,Kolkata Knight Riders,field,,,,,,,,,,,J Srinath,VK Sharma,S Ravi,Nitin Menon,RK Illingworth,,2021,DubaiInternationalCricketStadium,27.0,Final,regular,,,,,,,
2021-10-15,60,,,,192.0,165.0,,,19.0,19.0,,,6.0,9.0,1.0,0.0,3.0,8.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,15.0,1.0,11.0,1.0,2.0,25.0,17.0
2022-03-26,1,Mumbai,Chennai Super Kings,Kolkata Knight Riders,131.0,133.0,Kolkata Knight Riders,UT Yadav,19.0,18.0,Kolkata Knight Riders,field,6.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,M Nayyar,Chirra Ravikanthreddy,VK Sharma,AK Chaudhary,Nitin Menon,6.0,2022,WankhedeStadium,,group_stage,regular,10.0,0.0,4.0,4.0,2.0,22.0,8.0
2022-03-27,2,Mumbai,Mumbai Indians,Delhi Capitals,177.0,179.0,Delhi Capitals,Kuldeep Yadav,19.0,18.0,Delhi Capitals,field,3.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,Prakash Bhatt,N Pandit,J Madanagopal,RJ Tucker,HAS Khalid,4.0,2022,BrabourneStadium,,group_stage,regular,14.0,5.0,9.0,0.0,0.0,36.0,13.0
2022-03-27,3,Mumbai,Royal Challengers Bangalore,Punjab Kings,205.0,208.0,Punjab Kings,OF Smith,19.0,18.0,Punjab Kings,field,23.0,22.0,6.0,1.0,12.0,21.0,5.0,0.0,0.0,0.0,M Nayyar,R Pandit,AK Chaudhary,Nitin Menon,YC Barde,5.0,2022,DrDYPatilSportsAcademy,,group_stage,regular,45.0,7.0,33.0,5.0,0.0,20.0,27.0
2022-03-28,4,Mumbai,Lucknow Super Giants,Gujarat Titans,158.0,161.0,Gujarat Titans,Mohammed Shami,19.0,19.0,Gujarat Titans,field,4.0,9.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,DS Manohar,GR Sadashiv Iyer,RJ Tucker,PG Pathak,VK Sharma,5.0,2022,WankhedeStadium,,group_stage,regular,13.0,6.0,7.0,0.0,0.0,35.0,10.0
2022-03-29,5,Pune,Rajasthan Royals,Sunrisers Hyderabad,210.0,149.0,Rajasthan Royals,SV Samson,19.0,19.0,Sunrisers Hyderabad,field,14.0,10.0,4.0,5.0,6.0,4.0,0.0,0.0,4.0,1.0,Shakti Singh,MV Saidharshan Kumar,KN Ananthapadmanabhan,BNJ Oxenford,UV Gandhe,,2022,MaharashtraCricketAssociationStadium,61.0,group_stage,regular,24.0,9.0,10.0,0.0,5.0,27.0,20.0
2022-03-30,6,Mumbai,Kolkata Knight Riders,Royal Challengers Bangalore,128.0,132.0,Royal Challengers Bangalore,PWH de Silva,18.0,19.0,Royal Challengers Bangalore,field,6.0,14.0,2.0,1.0,1.0,8.0,2.0,4.0,1.0,1.0,M Nayyar,Chirra Ravikanthreddy,Nitin Menon,J Madanagopal,Navdeep Singh,3.0,2022,DrDYPatilSportsAcademy,,group_stage,regular,20.0,3.0,9.0,6.0,2.0,22.0,12.0
